순번,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용도,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감율,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진 설계 적용 여부,내진 능력
seq,plot_lc,signgu_cd,lgldong_cd,plot_div_cd,bun,ji,mng_bldstr_regstr,regstr_div_cd,regstr_div_cd_nm,regstr_knd_cd,regstr_knd_cd_nm,rdnmsys,buld_nm,sprar_nm,blck,lot,outoflot_cnt,nadres_rd_cd,nadres_lgldong_cd,nadres_grnd_udgd_cd,nadres_bbno,nadres_buno,dong_nm,main_atach_div_cd,main_atach_div_cd_nm,plot_ar,bld_ar,bdtlrt,totflar,flart_calc_totflar,flart,strct_cd,strct_cd_nm,etc_strct,main_ppos_cd,main_ppos_cd_nm,etc_ppos,rf_cd,rf_cd_nm,etc_rf,gnr_cnt,hshld_cnt,hgt,grnd_fl_cnt,udgd_fl_cnt,rdng_elvtr_cnt,emgnc_usg_elvtr_cnt,atach_bldstr_cnt,atach_bldstr_ar,tot_dong_totflar,insdhous_mchntp_cnt,insdhous_mchntp_ar,outhous_mchntp_cnt,outhous_mchntp_ar,insdhous_indptp_cnt,insdhous_indptp_ar,outhous_indptp_cnt,outhous_indptp_ar,prmsn_dd,bgncst_dd,use_aprv_dd,prmsn_no_yr,prmsn_no_instt_cd,prmsn_no_instt_cd_nm,prmsn_no_div_cd,prmsn_no_div_cd_nm,hoadr,energy_efic_grd,energy_redcn_rt,epi,ecofrnd_bldstr_grd,ecofrnd_bldstr_cert_score,intlgnt_bldstr_grd,intlgnt_bldstr_cert_score,crt_ymd,rserthqk_dsign_aplcn_yn,rserthqk_ablty
1,서울특별시 용산구 도원동 1번지,11170,12000,0,1,0,11170-16877,1,일반,2,일반건축물,서울특별시 용산구 새창로 86,,,,,0,111703005018,12002,0,86,0,,0,주건축물,0E-9,67.770000000,0E-9,67.770000000,67.770000000,0E-9,11,벽돌구조,세멘벽돌조,4000,제2종근린생활시설,사무실,20,기와,와즙,0,0,0E-9,1,0,0,0,0,0E-9,67.770000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19470401,,,,,,0,,0E-9,0,,0,,0,20230904,0,
2,서울특별시 용산구 도원동 1번지,11170,12000,0,1,0,11170-16875,1,일반,2,일반건축물,서울특별시 용산구 새창로 86,,,,,0,111703005018,12002,0,86,0,,0,주건축물,0E-9,13.220000000,0E-9,13.220000000,13.220000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,도단즙,0,1,0E-9,1,0,0,0,0,0E-9,13.220000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20230904,0,
3,서울특별시 용산구 도원동 1번지,11170,12000,0,1,0,11170-16878,1,일반,2,일반건축물,서울특별시 용산구 새창로 86,,,,,0,111703005018,12002,0,86,0,,0,주건축물,0E-9,42.980000000,0E-9,72.730000000,72.730000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,"와즙(주),도단즙(부)",0,1,0E-9,2,0,0,0,1,3.310000000,72.730000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19591204,,,,,,0,,0E-9,0,,0,,0,20230904,0,
4,서울특별시 용산구 도원동 1번지,11170,12000,0,1,0,11170-16879,1,일반,2,일반건축물,서울특별시 용산구 새창로 86,,,,,0,111703005018,12002,0,86,0,,0,주건축물,0E-9,16.530000000,0E-9,16.530000000,16.530000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,도단즙,0,1,0E-9,1,0,0,0,0,0E-9,16.530000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19591204,,,,,,0,,0E-9,0,,0,,0,20230904,0,
5,서울특별시 용산구 도원동 1번지,11170,12000,0,1,0,11170-16880,1,일반,2,일반건축물,서울특별시 용산구 새창로 86,,,,,0,111703005018,12002,0,86,0,,0,주건축물,0E-9,45.690000000,0E-9,45.690000000,45.690000000,0E-9,51,일반목구조,목조,3000,제1종근린생활시설,"공장,영업용",90,기타지붕,도단즙,0,0,0E-9,1,0,0,0,0,0E-9,45.690000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20230904,0,
6,서울특별시 용산구 도원동 1번지,11170,12000,0,1,0,11170-16881,1,일반,2,일반건축물,서울특별시 용산구 새창로 86,,,,,0,111703005018,12002,0,86,0,,0,주건축물,0E-9,23.140000000,0E-9,23.140000000,23.140000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,도단즙,0,1,0E-9,1,0,0,0,1,9.920000000,23.140000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19470630,,,,,,0,,0E-9,0,,0,,0,20230904,0,
7,서울특별시 용산구 도원동 1번지,11170,12000,0,1,0,11170-16882,1,일반,2,일반건축물,서울특별시 용산구 새창로 86,,,,,0,111703005018,12002,0,86,0,,0,주건축물,0E-9,23.140000000,0E-9,23.140000000,23.140000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,도단즙,0,1,0E-9,1,0,0,0,0,0E-9,23.140000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19450501,,,,,,0,,0E-9,0,,0,,0,20230904,0,
8,서울특별시 용산구 도원동 1-36번지,11170,12000,0,1,36,11170-18850,1,일반,2,일반건축물,서울특별시 용산구 새창로14길 7,,,,,0,111704106132,12001,0,7,0,,0,주건축물,0E-9,43.570000000,0E-9,79.830000000,79.830000000,0E-9,11,벽돌구조,연와조,3000,제1종근린생활시설,"제1종근린생활시설, 주택",10,(철근)콘크리트,평옥개,0,1,0E-9,2,0,0,0,0,0E-9,79.830000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19701102,,,,,,0,,0E-9,0,,0,,0,20230904,0,
9,서울특별시 용산구 도원동 1-55번지,11170,12000,0,1,55,11170-17585,1,일반,2,일반건축물,서울특별시 용산구 새창로14길 5,,,,,0,111704106132,12001,0,5,0,,0,주건축물,0E-9,82.650000000,0E-9,435.630000000,352.980000000,0E-9,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"주택,점포,근린생활시설",10,(철근)콘크리트,평옥개,0,1,0E-9,4,1,0,0,0,0E-9,435.630000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19710525,,,,,,0,,0E-9,0,,0,,0,20230904,0,
10,서울특별시 용산구 도원동 1-107번지,11170,12000,0,1,107,11170-17407,1,일반,2,일반건축물,서울특별시 용산구 새창로14길 3,,,,,1,111704106132,12001,0,3,0,,0,주건축물,0E-9,32.510000000,0E-9,63.360000000,63.360000000,0E-9,11,벽돌구조,연와조,3000,제1종근린생활시설,근린생활시설,20,기와,세멘기와,0,0,0E-9,2,0,0,0,0,0E-9,63.360000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19830613,,,,,,0,,0E-9,0,,0,,0,20230904,0,
1,서울특별시 용산구 청암동 13-1번지,11170,11600,0,13,1,11170-25460,1,일반,2,일반건축물,서울특별시 용산구 원효로 35,상훈빌딩,,,,0,111703102007,11603,0,35,0,,0,주건축물,0E-9,66.140000000,0E-9,135.400000000,135.400000000,0E-9,11,벽돌구조,연와조,1000,단독주택,"주택,제1,2종근린생활시설",10,(철근)콘크리트,스라브,0,1,0E-9,2,0,0,0,0,0E-9,135.400000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19830831,,,,,,0,,0E-9,0,,0,,0,20240724,0,
2,서울특별시 용산구 청암동 35번지,11170,11600,0,35,0,11170-1920,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,39.670000000,0E-9,39.670000000,39.670000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,도단즙평가,0,1,0E-9,1,0,0,0,0,0E-9,39.670000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19271222,,,,,,0,,0E-9,0,,0,,0,20171205,,
3,서울특별시 용산구 청암동 40번지,11170,11600,0,40,0,11170-22340,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,33.060000000,0E-9,33.060000000,33.060000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,초즙평가,0,1,0E-9,1,0,0,0,0,0E-9,33.060000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20171205,,
5,서울특별시 용산구 청암동 64번지,11170,11600,0,64,0,11170-3403,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,1857.930000000,0E-9,3391.290000000,3391.290000000,0E-9,11,벽돌구조,"연와조,목조(주2,주3,주4,부)",6000,종교시설,"교회,생명수장,이발소,판매점",20,기와,"와즙,후에르트즙(주4)",0,0,0E-9,3,0,0,0,1,72.990000000,3391.290000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19570103,,,,,,0,,0E-9,0,,0,,0,20171205,,
6,서울특별시 용산구 청암동 64-1번지,11170,11600,0,64,1,11170-24415,2,집합,3,표제부,서울특별시 용산구 삼개로 58,SK청암대,,,,0,111703005017,11601,0,58,0,,0,주건축물,1610.740000000,321.800000000,19.980000000,5079.990000000,3493.750000000,216.900000000,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택(아파트),10,(철근)콘크리트,평지붕,13,0,43.960000000,14,2,1,0,1,9.420000000,5079.990000000,0,0E-9,0,0E-9,40,1266.030000000,5,57.500000000,19970610,19970620,20010821,,,,,,0,,0E-9,0,,0,,0,20190530,1,
7,서울특별시 용산구 청암동 64-29번지,11170,11600,0,64,29,11170-5404,2,집합,3,표제부,서울특별시 용산구 삼개로 56,SK청암대,,,,0,111703005017,11601,0,56,0,,0,주건축물,2226.850000000,294.740000000,13.240000000,4670.400000000,3818.080000000,171.460000000,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택(아파트),10,(철근)콘크리트,평지붕,14,0,46.800000000,15,1,1,0,0,0E-9,4670.400000000,0,0E-9,0,0E-9,22,624.680000000,11,131.500000000,19961231,19970509,20010726,,,,,,0,,0E-9,0,,0,,0,20230508,1,
8,서울특별시 용산구 청암동 86번지,11170,11600,0,86,0,11170-5550,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,58.180000000,0E-9,58.180000000,58.180000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,1,0,0,0,0,0E-9,58.180000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19570716,,,,,,0,,0E-9,0,,0,,0,20171205,,
9,서울특별시 용산구 청암동 108-2번지,11170,11600,0,108,2,11170-20617,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,56.200000000,0E-9,56.200000000,56.200000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,1,0,0,0,0,0E-9,56.200000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19500505,,,,,,0,,0E-9,0,,0,,0,20171205,,
10,서울특별시 용산구 청암동 117번지,11170,11600,0,117,0,11170-23889,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,36.360000000,0E-9,36.360000000,36.360000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,초즙평가,0,1,0E-9,1,0,0,0,0,0E-9,36.360000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19350129,,,,,,0,,0E-9,0,,0,,0,20171205,,
1,서울특별시 용산구 원효로3가 1번지,11170,11700,0,1,0,11170-25439,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,93.360000000,0E-9,93.360000000,93.360000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,"와즙,도단즙(20.46)",0,1,0E-9,1,0,0,0,0,0E-9,93.360000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20230904,0,
2,서울특별시 용산구 원효로3가 1번지,11170,11700,0,1,0,11170-25440,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,383.470000000,0E-9,634.710000000,634.710000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,2,0,0,0,0,0E-9,634.710000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19380910,,,,,,0,,0E-9,0,,0,,0,20230904,0,
3,서울특별시 용산구 원효로3가 1-1번지,11170,11700,0,1,1,11170-17258,1,일반,2,일반건축물,서울특별시 용산구 원효로41길 63,,,,,1,111704106245,11703,0,63,0,,0,주건축물,0E-9,79.080000000,0E-9,202.200000000,174.980000000,0E-9,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,사무실,10,(철근)콘크리트,스라브,0,0,0E-9,2,1,0,0,0,0E-9,202.200000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,19840924,,19850208,,,,,,0,,0E-9,0,,0,,0,20230904,0,
4,서울특별시 용산구 원효로3가 1-2번지,11170,11700,0,1,2,11170-100220459,1,일반,2,일반건축물,서울특별시 용산구 원효로41길 33,KT 용산 데이터센터,,,,0,111704106245,11703,0,33,0,,0,주건축물,10702.200000000,5745.940000000,53.690000000,46798.270000000,19485.150000000,182.070000000,42,철골철근콘크리트구조,철골철근콘크리트구조,24000,방송통신시설,방송통신시설,10,(철근)콘크리트,(철근)콘크리트,0,0,36.200000000,6,6,5,0,0,0E-9,48722.460000000,0,0E-9,0,0E-9,72,3073.070000000,51,2015.590000000,20180305,20180504,20201015,2018,3020155,건축디자인과,1101,신축허가,0,,0E-9,0,,0,,0,20230904,1,
5,서울특별시 용산구 원효로3가 1-3번지,11170,11700,0,1,3,11170-20938,2,집합,3,표제부,서울특별시 용산구 원효로39길 25-8,,,,,0,111704106242,11701,0,25,8,,0,주건축물,426.400000000,237.490000000,55.690000000,971.900000000,971.900000000,227.930000000,21,철근콘크리트구조,"철근콘크리트조, 연와조",2000,공동주택,"다세대주택,근린생활시설",10,(철근)콘크리트,슬라브,9,0,13.600000000,5,0,0,0,0,0E-9,971.900000000,0,0E-9,0,0E-9,8,215.160000000,0,0E-9,20000201,20000216,20000620,,,,,,1,,0E-9,0,,0,,0,20170427,,
6,서울특별시 용산구 원효로3가 1-5번지,11170,11700,0,1,5,11170-5439,1,일반,2,일반건축물,서울특별시 용산구 원효로41가길 14-27,,,,,0,111704106244,11702,0,14,27,,0,주건축물,97.200000000,56.400000000,58.020000000,181.380000000,143.000000000,147.110000000,11,벽돌구조,연와조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,평스라브,0,1,10.900000000,3,1,0,0,0,0E-9,181.380000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19750811,2k06,3020078,건축과,1202,증축신고,0,,0E-9,0,,0,,0,20230904,0,
8,서울특별시 성동구 상왕십리동 12-5번지,11200,10100,0,12,5,11200-1262,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,0E-9,0E-9,46.280000000,0E-9,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,기와,0,1,0E-9,1,0,0,0,0,0E-9,46.280000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19370108,,,,,,0,,0E-9,0,,0,,0,20201112,0,
7,서울특별시 용산구 원효로3가 1-5번지,11170,11700,0,1,5,11170-5440,1,일반,2,일반건축물,서울특별시 용산구 원효로41가길 14-29,,,,,0,111704106244,11702,0,14,29,,0,주건축물,97.200000000,56.400000000,58.020000000,181.380000000,143.000000000,147.110000000,11,벽돌구조,연와조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,평스라브,0,4,10.900000000,3,1,0,0,0,0E-9,181.380000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19750811,2k06,3020078,건축과,1202,증축신고,0,,0E-9,0,,0,,0,20230904,0,
8,서울특별시 용산구 원효로3가 1-6번지,11170,11700,0,1,6,11170-14302,2,집합,3,표제부,서울특별시 용산구 원효로41가길 14-3,,,,,0,111704106244,11702,0,14,3,,0,주건축물,0E-9,158.840000000,0E-9,476.520000000,317.080000000,0E-9,11,벽돌구조,연와조,2000,공동주택,연립주택,10,(철근)콘크리트,스라브위기와,6,0,0E-9,2,1,0,0,0,0E-9,476.520000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19800712,,,,,,0,,0E-9,0,,0,,0,20200427,0,
9,서울특별시 용산구 원효로3가 1-6번지,11170,11700,0,1,6,11170-23959,1,일반,2,일반건축물,서울특별시 용산구 원효로41가길 14-3,,,,,0,111704106244,11702,0,14,3,,0,주건축물,0E-9,158.880000000,0E-9,476.640000000,317.760000000,0E-9,11,벽돌구조,연와조,1000,단독주택,연립주택,10,(철근)콘크리트,스라브위기와,0,1,0E-9,2,1,0,0,0,0E-9,476.640000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19800712,,,,,,0,,0E-9,0,,0,,0,20240925,0,
10,서울특별시 용산구 원효로3가 1-19번지,11170,11700,0,1,19,11170-7895,1,일반,2,일반건축물,서울특별시 용산구 원효로41가길 30-20,,,,,1,111704106244,11702,0,30,20,,0,주건축물,0E-9,55.930000000,0E-9,98.150000000,98.150000000,0E-9,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,스라브즙,0,1,0E-9,2,0,0,0,0,0E-9,98.150000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19670910,,,,,,0,,0E-9,0,,0,,0,20231020,0,
1,서울특별시 용산구 신계동 1-9번지,11170,12300,0,1,9,11170-1000000000000001084436,2,집합,3,표제부,서울특별시 용산구 새창로45가길 15,뉴캐슬빌,,,,0,111704106139,12301,0,15,0,,0,주건축물,295.990000000,177.420000000,59.940000000,693.830000000,586.360000000,198.100000000,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,공동주택외1,10,(철근)콘크리트,평슬래브,16,0,17.200000000,6,1,1,0,0,0E-9,693.830000000,0,0E-9,0,0E-9,5,0E-9,3,0E-9,20211026,20220316,20230112,2021,3020171,건축과,1101,신축허가,1,,0E-9,0,,0,,0,20230302,1,VII-0.204g
2,서울특별시 용산구 신계동 1-15번지,11170,12300,0,1,15,11170-100183364,2,집합,3,표제부,서울특별시 용산구 새창로45가길 13,메트로파크,,,,0,111704106139,12301,0,13,0,,0,주건축물,208.300000000,97.280000000,46.700000000,560.240000000,416.200000000,199.810000000,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제1종 및 제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,14.300000000,5,1,0,0,0,0E-9,560.240000000,0,0E-9,0,0E-9,1,11.500000000,3,34.500000000,20080418,20080520,20081230,2008,3020078,건축과,1101,신축허가,12,,0E-9,0,,0,,0,20200211,1,
3,서울특별시 용산구 신계동 1-41번지,11170,12300,0,1,41,11170-19088,1,일반,2,일반건축물,,,,,,1,,,0,0,0,,0,주건축물,0E-9,106.840000000,0E-9,106.840000000,106.840000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,30,슬레이트,스레트즙,0,1,0E-9,1,0,0,0,2,50.310000000,106.840000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19541019,,,,,,0,,0E-9,0,,0,,0,20230904,0,
4,서울특별시 용산구 신계동 1-72번지,11170,12300,0,1,72,11170-13658,1,일반,2,일반건축물,,,,,,1,,,0,0,0,,0,주건축물,0E-9,77.290000000,0E-9,77.290000000,77.290000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,1,0,0,0,0,0E-9,77.290000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19500505,,,,,,0,,0E-9,0,,0,,0,20230904,0,
5,서울특별시 용산구 신계동 1-216번지,11170,12300,0,1,216,11170-20647,2,집합,3,표제부,서울특별시 용산구 새창로45가길 9,,,,,0,111704106139,12301,0,9,0,,0,주건축물,398.300000000,236.660000000,59.420000000,1012.070000000,764.110000000,191.840000000,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,(철근)콘크리트,18,0,13.550000000,5,1,0,0,0,0E-9,1012.070000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,20070112,20070130,20070831,,,,,,0,,0E-9,0,,0,,0,20200211,1,
6,서울특별시 용산구 신계동 1-218번지,11170,12300,0,1,218,11170-100180015,2,집합,3,표제부,서울특별시 용산구 새창로45가길 11,유성빌라,,,,0,111704106139,12301,0,11,0,,0,주건축물,195.000000000,113.100000000,58.000000000,432.750000000,367.230000000,188.320000000,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,"제2종근린생활시설,공동주택",10,(철근)콘크리트,(철근)콘크리트,6,0,14.200000000,5,1,0,0,0,0E-9,432.750000000,0,0E-9,0,0E-9,3,34.500000000,3,34.500000000,20070719,20071102,20080522,2007,3020078,건축과,1101,신축허가,1,,0E-9,0,,0,,0,20200211,1,
7,서울특별시 용산구 신계동 1-233번지,11170,12300,0,1,233,11170-18427,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,32.360000000,0E-9,64.720000000,64.720000000,0E-9,11,벽돌구조,세멘트벽돌조,3000,제1종근린생활시설,점포,20,기와,와즙,0,0,0E-9,2,0,0,0,0,0E-9,64.720000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19600620,,,,,,0,,0E-9,0,,0,,0,20230904,0,
8,서울특별시 용산구 신계동 1-259번지,11170,12300,0,1,259,11170-14889,1,일반,2,일반건축물,서울특별시 용산구 백범로 344,,,,,0,111703005016,12306,0,344,0,,0,주건축물,96.100000000,46.880000000,48.780000000,149.860000000,93.760000000,97.570000000,11,벽돌구조,시멘트벽돌조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,스라브,0,0,6.400000000,2,1,0,0,0,0E-9,149.860000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,19830922,19840718,19850325,,,,,,0,,0E-9,0,,0,,0,20231010,0,
9,서울특별시 용산구 신계동 1-307번지,11170,12300,0,1,307,11170-20894,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,33.060000000,0E-9,33.060000000,33.060000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,도단즙,0,1,0E-9,1,0,0,0,0,0E-9,33.060000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19470603,,,,,,0,,0E-9,0,,0,,0,20230904,0,
10,서울특별시 용산구 신계동 3-3번지,11170,12300,0,3,3,11170-24679,1,일반,2,일반건축물,서울특별시 용산구 청파로22길 25-9,,,,,0,111704106356,12301,0,25,9,,0,주건축물,142.450000000,70.880000000,49.760000000,365.650000000,283.520000000,199.030000000,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"근린생활시설, 주택",10,(철근)콘크리트,평스라브,0,1,12.900000000,4,1,0,0,0,0E-9,365.650000000,0,0E-9,0,0E-9,1,13.440000000,1,0E-9,19890821,19890907,19900329,,,,,,0,,0E-9,0,,0,,0,20240508,0,
1,서울특별시 용산구 한강로2가 1번지,11170,12500,0,1,0,11170-917,1,일반,2,일반건축물,서울특별시 용산구 한강대로57길 33,서울용산초등학교,,,,1,111704106441,12502,0,33,0,서관동,0,주건축물,0E-9,532.440000000,0E-9,2022.840000000,2022.840000000,0E-9,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설,10,(철근)콘크리트,평슬라브,0,0,13.200000000,4,0,0,0,0,0E-9,2022.840000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20230904,0,
2,서울특별시 용산구 한강로2가 1번지,11170,12500,0,1,0,11170-918,1,일반,2,일반건축물,서울특별시 용산구 한강대로57길 5,서울맹학교,,,,1,111704106441,12502,0,5,0,이료전공교육관,0,주건축물,0E-9,2065.280000000,0E-9,7973.980000000,6620.480000000,0E-9,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구,10,(철근)콘크리트,평슬라브,0,0,21.320000000,5,1,2,0,0,0E-9,7973.980000000,0,0E-9,0,0E-9,0,0E-9,41,1020.650000000,20030714,20030718,20041115,,,,,,0,,0E-9,0,,0,,0,20230904,0,
3,서울특별시 용산구 한강로2가 1번지,11170,12500,0,1,0,11170-920,1,일반,2,일반건축물,서울특별시 용산구 한강대로57길 33,서울용산초등학교,,,,1,111704106441,12502,0,33,0,체육관,0,주건축물,0E-9,962.270000000,0E-9,2204.410000000,1762.940000000,0E-9,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육시설,90,기타지붕,아치판넬,0,0,17.490000000,2,1,0,0,0,0E-9,2204.410000000,0,0E-9,0,0E-9,0,0E-9,38,1243.310000000,20031228,20031229,20050118,,,,,,0,,0E-9,0,,0,,0,20230904,0,
4,서울특별시 용산구 한강로2가 1번지,11170,12500,0,1,0,11170-1000000000000004657687,1,일반,2,일반건축물,서울특별시 용산구 한강대로57길 33,서울용산초등학교,,,,1,111704106441,12502,0,33,0,본관동,0,주건축물,14129.900000000,754.650000000,0E-9,2957.850000000,2957.850000000,0E-9,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설,10,(철근)콘크리트,평슬라브,0,0,13.200000000,4,0,0,0,0,0E-9,2957.850000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19800611,,,,,,0,,0E-9,0,,0,,0,20241114,0,
5,서울특별시 용산구 한강로2가 1번지,11170,12500,0,1,0,11170-919,1,일반,2,일반건축물,서울특별시 용산구 한강대로57길 33,서울용산초등학교,,,,1,111704106441,12502,0,33,0,시설관리동,0,주건축물,14129.900000000,72.000000000,0E-9,72.000000000,72.000000000,0E-9,31,일반철골구조,철골조,10000,교육연구시설,시설관리동,10,(철근)콘크리트,경사지붕,0,0,4.620000000,1,0,0,0,0,0E-9,72.000000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19800611,,,,,,0,,0E-9,0,,0,,0,20241114,0,
6,서울특별시 용산구 한강로2가 2번지,11170,12500,0,2,0,11170-18584,1,일반,2,일반건축물,서울특별시 용산구 청파로20길 35,,,,,0,111704106354,12501,0,35,0,,0,주건축물,0E-9,26.960000000,0E-9,24.960000000,24.960000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,1,0,0,0,0,0E-9,24.960000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19550315,,,,,,0,,0E-9,0,,0,,0,20171205,,
