"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11410","서대문구","11800","홍은동","1","대지","0265","0366","세윤외인빌리지","20260410","110000","242.56","0.000000","3","","","2001","아파트","중개거래","서울 서대문구"
"2026","11350","노원구","10500","상계동","1","대지","0740","0000","상계주공2(저층)","20260410","52800","59.18","0.000000","4","","","1987","아파트","중개거래","서울 노원구"
"2026","11470","양천구","10300","신월동","1","대지","0491","0001","신월대림","20260410","78000","114.3","0.000000","4","","","2001","아파트","중개거래","서울 양천구"
"2026","11440","마포구","12300","망원동","1","대지","0411","0039","무지개센터빌","20260410","52500","44.85","28.000000","5","","","2017","연립다세대","중개거래","서울 마포구"
"2026","11230","동대문구","11000","이문동","1","대지","0073","0000","삼익","20260410","78500","59.95","0.000000","11","","","1997","아파트","중개거래","서울 동대문구"
"2026","11410","서대문구","11900","북가좌동","1","대지","0369","0005","삼성빌라(B동)","20260410","60000","61.62","30.000000","1","","","1993","연립다세대","중개거래","서울 서대문구"
"2026","11305","강북구","10100","미아동","","","","","","20260410","89000","166.4","109.000000","","","","1993","단독다가구","중개거래","서울 강북구"
"2026","11560","영등포구","13200","신길동","1","대지","0002","0003","삼두","20260410","57500","43.65","0.000000","1","","","1987","아파트","중개거래","서울 영등포구"
"2026","11680","강남구","10100","역삼동","1","대지","0736","0022","메이플라워멤버스빌오피스텔","20260410","14800","20.1","31.850000","12","","","2006","오피스텔","중개거래","서울 강남구"
"2026","11305","강북구","10100","미아동","1","대지","1357","0000","삼각산아이원","20260410","63000","84.705","0.000000","2","","","2003","아파트","중개거래","서울 강북구"
"2026","11215","광진구","10700","화양동","1","대지","0018","0009","화양 디펠리체","20260410","19000","20.417","35.356300","18","","","2019","오피스텔","중개거래","서울 광진구"
"2026","11440","마포구","12600","중동","1","대지","0392","0000","마포중동현대","20260410","104500","59.88","0.000000","23","","","2001","아파트","중개거래","서울 마포구"
"2026","11500","강서구","10500","마곡동","1","대지","0429","0000","벽산","20260410","96000","84.97","0.000000","10","","","1999","아파트","중개거래","서울 강서구"
"2026","11440","마포구","10200","공덕동","1","대지","0461","0000","마포 신영 지웰","20260410","25000","28.95","40.440000","13","","","2004","오피스텔","중개거래","서울 마포구"
"2026","11110","종로구","16500","이화동","","","","","","20260410","20500","40.14","37.000000","","","","1978","단독다가구","직거래",""
"2026","11500","강서구","10500","마곡동","1","대지","0776","0002","마곡센트럴대방디엠시티오피스텔","20260410","38000","39.972","57.412900","11","","","2017","오피스텔","중개거래","서울 강서구"
"2026","11260","중랑구","10100","면목동","1","대지","1545","0000","사가정센트럴아이파크","20260410","167000","114.931","0.000000","25","","","2020","아파트","중개거래","서울 중랑구"
"2026","11350","노원구","10200","월계동","1","대지","0013","0000","미륭","20260410","95700","51.48","0.000000","13","","","1986","아파트","중개거래","서울 노원구"
"2026","11710","송파구","10600","삼전동","","","","","","20260410","286000","407.4","171.000000","","","","1997","단독다가구","중개거래","서울 송파구"
"2026","11590","동작구","10900","신대방동","1","대지","0720","0000","보라매e편한세상","20260410","145000","128.86","0.000000","16","","","2010","아파트","중개거래","서울 동작구"
"2026","11680","강남구","10800","논현동","1","대지","0039","0010","비쥬힐","20260410","111200","74.84","0.000000","4","","","2003","아파트","중개거래","서울 강남구, 서울 서초구"
"2026","11410","서대문구","11000","북아현동","","","","","","20260410","152488","136.2","76.000000","","","","1994","단독다가구","중개거래","서울 서대문구"
"2026","11470","양천구","10200","목동","1","대지","0764","0010","삼보빌라(3동)","20260410","10000","36.51","28.000000","-1","","","1988","연립다세대","직거래",""
"2026","11530","구로구","10300","가리봉동","1","대지","0133","0056","블루버드가리봉","20260410","40000","27.94","17.000000","2","","","2022","연립다세대","중개거래","서울 강남구"
"2026","11320","도봉구","10500","쌍문동","1","대지","0056","0000","삼익세라믹","20260410","54500","79.98","0.000000","2","","","1988","아파트","중개거래","서울 도봉구"
"2026","11380","은평구","10500","구산동","1","대지","0159","0010","브라운스톤구산","20260410","69000","84.89","0.000000","1","","","2006","아파트","중개거래","서울 은평구"
"2026","11380","은평구","10400","갈현동","1","대지","0006","0012","보성렉스빌","20260410","42500","81.33","47.000000","1","","","2001","연립다세대","중개거래","서울 은평구"
"2026","11545","금천구","10200","독산동","1","대지","1073","0012","문정아트빌","20260410","25500","29.37","20.000000","2","","","2017","연립다세대","중개거래","서울 금천구"
"2026","11380","은평구","10300","불광동","1","대지","0643","0000","북한산힐스테이트7차","20260410","104000","59.981","0.000000","16","","","2011","아파트","중개거래","서울 은평구"
"2026","11215","광진구","10100","중곡동","1","대지","0234","0017","해담은","20260410","55000","36.96","25.000000","3","","","2016","연립다세대","중개거래","서울 광진구"
"2026","11545","금천구","10200","독산동","1","대지","1093","0004","한신아파트","20260410","77000","129.66","0.000000","13","","","1991","아파트","중개거래","서울 금천구"
"2026","11560","영등포구","11100","당산동1가","1","대지","0009","0001","코오롱","20260410","80300","68.88","0.000000","15","","","1996","아파트","중개거래","서울 영등포구"
"2026","11260","중랑구","10500","망우동","1","대지","0427","0061","(427-61)","20260410","31000","52.4","31.000000","2","","","2010","연립다세대","중개거래","서울 중랑구"
"2026","11380","은평구","10800","역촌동","1","대지","0028","0068","(28-68)","20260410","19000","54.26","24.000000","5","","","2001","연립다세대","중개거래","서울 은평구"
"2026","11230","동대문구","10700","청량리동","1","대지","0060","0000","한신","20260410","87000","59.97","0.000000","12","","","1997","아파트","중개거래","서울 동대문구"
"2026","11215","광진구","10500","자양동","1","대지","0667","0002","광양아트빌라트","20260410","97500","99.6","75.000000","2","","","2001","연립다세대","중개거래","서울 광진구"
"2026","11710","송파구","11300","거여동","1","대지","0293","0000","거여4단지","20260410","79500","59.73","0.000000","5","","","1997","아파트","직거래",""
"2026","11620","관악구","10100","봉천동","1","대지","0066","0064","청림빌라","20260410","16000","34.73","13.000000","1","","","1992","연립다세대","직거래",""
"2026","11740","강동구","10900","천호동","1","대지","0322","0019","나래8차","20260410","33500","29.88","17.000000","4","","","2014","연립다세대","중개거래","서울 강동구"
"2026","11560","영등포구","10300","영등포동2가","1","대지","0094","0129","경동미르웰 여의도","20260410","13900","17.14","26.160000","3","","","2017","오피스텔","중개거래","서울 영등포구"
"2026","11740","강동구","10500","길동","1","대지","0347","0006","그린파크빌","20260410","33000","50.53","30.000000","4","","","2010","연립다세대","중개거래","서울 강동구"
"2026","11380","은평구","10100","수색동","1","대지","0413","0000","청구","20260410","87000","59.83","0.000000","16","","20260414","2000","아파트","중개거래","서울 은평구"
"2026","11350","노원구","10200","월계동","1","대지","0392","0024","한전주택나동","20260410","17200","34.32","26.000000","2","","","1988","연립다세대","중개거래","서울 성북구"
"2026","11440","마포구","11400","창전동","1","대지","0437","0000","창전래미안","20260410","138000","59.94","0.000000","7","","","1998","아파트","중개거래","서울 마포구"
"2026","11470","양천구","10200","목동","1","대지","0907","0010","현대파리지앙","20260410","22500","37.78","48.230000","10","","","2004","오피스텔","중개거래","서울 양천구"
"2026","11620","관악구","10100","봉천동","1","대지","1712","0000","관악드림(동아)","20260410","111500","59.85","0.000000","21","","","2003","아파트","중개거래","서울 관악구"
"2026","11710","송파구","10400","송파동","1","대지","0091","0011","팰리스빌","20260410","34500","25.16","18.000000","2","","","2016","연립다세대","중개거래","서울 송파구"
"2026","11350","노원구","10500","상계동","1","대지","0693","0002","(693-2)","20260410","11800","31.735","44.142000","9","","","1993","오피스텔","중개거래","서울 노원구"
"2026","11530","구로구","10200","구로동","1","대지","1265","0000","구로두산","20260410","63000","51.84","0.000000","8","","","1998","아파트","중개거래","서울 구로구"
"2026","11260","중랑구","10400","묵동","1","대지","0237","0118","천우네오젠","20260410","22500","28.45","17.000000","5","","","2020","연립다세대","직거래",""
